title,location,condition,sector,company
전사  IT / DT 전략 수립 및  운영기획 분야 경력자 모집,서울 강남구 ,"['경력 5~14년', '대졸↑', '정규직']","['백엔드/서버개발', 'IT컨설팅', 'SE(시스템엔지니어)', '네트워크', 'Windows']",에이치알클릭
Linux 엔지니어 채용,서울 마포구 ,"['경력1년↑', '학력무관', '정규직']","['백엔드/서버개발', '네트워크', '빅데이터', 'VDI', 'AI(인공지능)']",(주)에이아이인벤텍
"유명 외국계 PCB 개발 대리,과장급",서울 강남구 ,"['경력5년↑', '대졸↑', '정규직']","['백엔드/서버개발', 'SE(시스템엔지니어)', 'SI개발', 'H/W', 'S/W']",라인서치
"시스템 관제(상황 SA, 상황 DB 운영관리/4교대)",서울 영등포구 ,"['경력1년↑', '초대졸↑', '정규직·프리랜서']","['백엔드/서버개발', 'SE(시스템엔지니어)', 'Linux', '시스템관리']",가온데이터
"개발자,엔지니어,경영지원,마케터 채용(청년내일채움공제 가입)",서울 강남구 ,"['경력무관', '초대졸↑', '정규직']","['백엔드/서버개발', '앱개발', '웹마스터', 'QA/테스터', 'SE(시스템엔지니어)']",(주)넷아이디
Java 서비스 운영 웹개발 경력직 모집합니다,서울 마포구 ,"['경력 1~5년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Java', 'PHP']",(주)스폰지
금융권 SI 사업부 Java 웹개발 경력직 모집합니다,서울 마포구 ,"['경력 4~12년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Java', 'PHP']",(주)스폰지
[경력] 웹개발자(Java / PHP),서울 강남구 ,"['경력 1~15년', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', 'Windows', 'Java', 'MySQL']",㈜더썸컴퍼니
"[재택] 메타에듀 (석세스아카) 교육팀 사원 모집 (서울,경기권)",서울 서초구 ,"['경력무관', '학력무관', '계약직']","['백엔드/서버개발', '네트워크', '사무직', '사무보조', '전화응대']",메타에듀
[정규직] 플렉스지 솔루션 개발 담당 신입경력 모집,서울 금천구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '.NET', 'Ajax', 'Java']",(주)위드소프트
JAVA/JSP 웹프로그래머 및 웹디자이너 모집(정규직),서울 금천구 ,"['신입·경력', '대졸↑', '정규직·인턴직', '3,000 (면접 후 협의)']","['백엔드/서버개발', '앱개발', '웹개발', 'DBA', 'API']",(주)아림티엔씨
[대전/외자계] 네트워크 엔지니어 경력직 채용,대전 대덕구 ,"['경력3년↑', '고졸↑', '계약직']","['백엔드/서버개발', 'SE(시스템엔지니어)', 'VDI', 'Linux', '네트워크']",(주)아이에스에프넷코리아
DB 모니터링 업무 신입/경력직 채용,서울 서초구 ,"['신입·경력', '초대졸↑', '정규직·프리랜서']","['백엔드/서버개발', 'SE(시스템엔지니어)', 'Linux', 'OracleDB', 'SQL']",디이엑스인포
"RESTful, AWS 클라우드 백엔드 개발자 경력무관 모집",서울 영등포구 ,"['신입·경력', '학력무관', '정규직·인턴직', '3,600 만원']","['백엔드/서버개발', '앱개발', '웹개발', '클라우드', 'DevOps']",(주)모스카스튜디오
"[대웅그룹 자회사] Web개발/운영, PM 모집",서울전체 ,"['경력 3~10년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '퍼블리셔', '프론트엔드', 'DBA']",(주)아이디에스앤트러스트
개발자 직군별 채용 (백앤드 / 아키텍쳐 / 데이터 분석 / 검색),서울 강남구 ,"['경력무관', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '아키텍쳐', 'AI(인공지능)', 'AWS']",(주)마크클라우드
프론트엔드 Flutter/React 개발자 모집 공고,서울 성동구 ,"['경력무관', '대졸↑', '정규직·프리랜서']","['백엔드/서버개발', '앱개발', '웹개발', '프론트엔드', 'Flutter']",주식회사 아워튜브
[서울연구소] (주)아이오코드 신입/경력 개발자 모집합니다.,서울 강남구 ,"['신입·경력', '대졸↑', '정규직']","['백엔드/서버개발', '데이터분석가', '웹개발', '퍼블리셔', '프론트엔드']",(주)아이오코드
백엔드 node 개발자(Nest)모집 공고,서울 성동구 ,"['경력무관', '대졸↑', '정규직·프리랜서']","['백엔드/서버개발', 'Flutter', 'Git', 'Node.js', 'React-Native']",주식회사 아워튜브
[윈드밀소프트] 부문별 신입/경력 공개채용,서울 마포구 ,"['신입·경력', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '.NET', 'ASP', 'C#']",(주)윈드밀소프트
PHP 웹 개발자 모집,서울 서초구 ,"['경력5년↑', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', 'Git', 'PHP', 'API']",주식회사 아군
[삼성에서 투자받은 스타트업] 백엔드 개발자 경력 채용,서울 중구 ,"['경력5년↑', '대졸↑', '정규직', '5,000 만원']","['백엔드/서버개발', '프론트엔드', 'API', 'C++', 'R']",(주)트리니들
웹 프론트엔드(React) 및 백엔드(Python) 개발,서울 서초구 ,"['경력1년↑', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Git', 'Python']",주식회사 아군
ㅣIT개발ㅣ모바일커머스 IT기업- 전 개발부문(경력),서울 마포구 ,"['경력 3~6년', '학력무관', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '프론트엔드', '블록체인']",로와
한국전자기술연구원 비상근전문계약직 연구원 채용 공고,경기 성남시 ,"['신입·경력', '고졸↑', '계약직']","['백엔드/서버개발', '데이터분석가', '데이터엔지니어', '앱개발', '웹개발']",한국전자기술연구원
클라우드 / 헬스케어 / 마이데이터 소프트웨어 개발 인재 모집,서울 성동구 ,"['경력무관', '대졸↑', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '프론트엔드', 'SI개발']",(주)아롬정보기술
백엔드 개발자 모집,서울 강남구 ,"['경력3년↑', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', 'Python', 'API', 'AWS']",잇플루언서
2022년 경력/신입사원 각 부문멸 직원 채용,서울 송파구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'IT컨설팅', 'HTML']",(주)제타럭스시스템
(주)에이프로코리아 개발 담당자 채용,서울 강남구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '프론트엔드', 'QA/테스터']",(주)에이프로코리아
[팀프레시] 웹 개발자(프론트엔드 개발) 채용 (신입/경력),서울 송파구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'ASP', 'Git']",(주)팀프레시
2022년 개발자 채용,서울 마포구 ,"['경력무관', '초대졸↑', '정규직·계약직']","['백엔드/서버개발', '웹개발', '퍼블리셔', '프론트엔드', 'Ajax']",(주)에스제이테크놀로지
[팀프레시] 웹 개발자(백엔드 개발) 채용 (신입/경력),서울 송파구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', 'ASP', 'AWS', 'Git']",(주)팀프레시
[플레이오토] 개발자 채용(신입/경력/보충역),서울 구로구 ,"['경력무관', '대졸↑', '정규직·산업기능요원']","['백엔드/서버개발', '웹개발', '프론트엔드', 'API', 'AWS']",(주)플레이오토
웹사이트 운영 유지보수 및 개발자 채용,서울 강남구 ,"['경력3년↑', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '유지보수', '프론트엔드', 'SE(시스템엔지니어)']",(주)케이엠에스테크놀로지
국내금융사 - IT 시스템  개발 및 운영   채용,서울 강남구 ,"['경력3년↑', '대졸↑', '정규직']","['백엔드/서버개발', '기술지원', '웹개발', 'SI개발', 'DBMS']",(주)핀커스코리아
[Java/Nodejs] 백엔드 개발자(경력직) 채용,서울 성동구 ,"['경력 3~6년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', 'RDBMS', 'Git', 'Java']",(주)제나
"주식회사 아이티앤 전산인프라(정규직, 3명, 경력) 채용",서울전체 ,"['경력3년↑', '초대졸↑', '정규직']","['백엔드/서버개발', '기술지원', '보안컨설팅', '유지보수', '정보보안']",(주)아이티앤
JAVA 개발 경력자 모집,서울 성동구 ,"['경력 4~10년', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '퍼블리셔', '프론트엔드', 'Java']",(주)오픈잇
[4DREPLAY] Web Back-End Engineer,서울전체 ,"['경력 2~5년', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'DBA', '인프라']",포디리플레이코리아(주)
솔루션영업/내부회계관리 솔루션 구축 분야 1위 업체/3년~7년,서울 서초구 ,"['경력 3~7년', '대졸↑', '정규직']","['백엔드/서버개발', '유지보수', '프론트엔드', 'IT컨설팅', '솔루션']",(주)에이치알비즈코리아
"Java, Javascript 프론트엔드, 백엔드 개발 정규직 (신입/경력)",서울 영등포구 ,"['신입·경력', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Java', '유지보수']",모바일센 주식회사
ASP.Net Core기반 개발/내부회계관리 솔루션 구축 분야 1위 업체,서울 서초구 ,"['경력 6~15년', '대졸↑', '정규직']","['백엔드/서버개발', '프론트엔드', 'ASP.NET', '내부감사', '법인결산']",(주)에이치알비즈코리아
솔루션 구축 컨설턴트/내부회계관리 솔루션 구축 분야 1위 업체,서울 서초구 ,"['경력 6~15년', '대졸↑', '정규직']","['백엔드/서버개발', '유지보수', '프론트엔드', 'IT컨설팅', '솔루션']",(주)에이치알비즈코리아
[SI사업부] WEB 신입/경력 개발자 모집,서울 금천구 ,"['경력무관', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'SI개발', '반응형웹']",(주)파코코리아인더스
[제이스톡] nodejs백엔드 개발자 경력 모집-입사축하금 지급,서울 강남구 ,"['경력 5~10년', '학력무관', '정규직·계약직']","['백엔드/서버개발', '인프라', 'API', 'AWS', 'Azure']",(주)제이스톡
세종시 공공기관 화상회의 / 전산장비운영 보조(서버/보안/NW),서울 영등포구 ,"['경력무관', '학력무관', '정규직·계약직']","['백엔드/서버개발', '유지보수', 'DBA', '네트워크', '방화벽']",(주)크레아소프트
인공지능 AI 개발  연구원  phython java,서울 마포구 ,"['경력', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', 'AI(인공지능)', 'Java', 'Python']",지디에프랩
2022년 상반기 마린웍스 웹개발자 채용,서울 종로구 ,"['경력무관', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'IT컨설팅', '모델링']",마린웍스(주)
IT플렛폼 Back end 리드/팀장 모집,서울 영등포구 ,"['경력 6~15년', '초대졸↑', '정규직']","['백엔드/서버개발', '프론트엔드', '클라우드', 'API', 'S/W']",KY컨설팅그룹
[디마코코리아] 온라인 패션 뷰티 개발 부문,서울 강남구 ,"['경력 5~10년', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Java', '유지보수']",(주)디마코코리아
[㈜루나소프트]개발자 전부문 경력직 채용(병역특례 지원가능),서울 강남구 ,"['경력3년↑', '학력무관', '정규직·산업기능요원']","['백엔드/서버개발', '앱개발', '웹개발', '퍼블리셔', '프론트엔드']",(주)루나소프트
Java 개발자 인력 구함,서울 금천구 ,"['경력2년↑', '초대졸↑', '정규직·계약직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Java', 'OracleDB']",(주)온넷애드
[제이스톡] node.js백엔드개발자 경력 모집 - 입사축하금 지급,서울 강남구 ,"['경력 5~10년', '학력무관', '정규직·계약직']","['백엔드/서버개발', '인프라', 'API', 'AWS', 'Azure']",(주)트리플나인홀딩스
네트웍보안전문 경력 및 신입사원 모집,서울 성동구 ,"['신입·경력', '초대졸↑', '정규직', '2,600 이상 (면접 후 협의)']","['백엔드/서버개발', '정보보안', '방화벽', '기술지원', '유지보수']",(주)상명정보시스템
[부동산어플리케이션] 백엔드 서버개발 모집-입사축하금 지급,서울 강남구 ,"['경력 3~6년', '학력무관', '정규직·계약직', '7,500 만원']","['백엔드/서버개발', '인프라', 'API', '인터넷금융']",(주)제이스톡
[코스닥 상장사-디어유] JAVA 기반 개발자 모집,서울 강남구 ,"['경력 2~8년', '대졸↑', '정규직']","['백엔드/서버개발', '클라우드', 'API', 'AWS', 'Java']",(주)디어유
[연5000만]NHN계열사 - ITGC 신입 / 경력 정규직채용,서울 강남구 ,"['신입·경력', '대졸↑', '정규직']","['백엔드/서버개발', '데이터분석가', '보안컨설팅', '웹개발', '유지보수']",(주)밸류링크코리아
[경력] 웹프로그래머 - PHP 개발자 모집,서울 금천구 ,"['경력', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'APM', 'HTML']",웹메이커21(주)
"서울 관악구 위치, IT중견기업 개발팀장 및 개발인원 모집",서울 관악구 ,"['경력 5~15년', '대졸↑', '정규직']","['백엔드/서버개발', '인프라', 'DevOps', 'RDBMS', '아키텍쳐']",(주)코리아휴먼리소시스
[렛유인] PHP 웹 개발자(경력),서울전체 ,"['경력 2~5년', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Git', 'PHP']",(주)렛유인
[상장사] Java 및 웹 개발자 (경력),서울전체 ,"['경력 5~15년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '퍼블리셔', '프론트엔드', '반응형웹']",브레인즈컴퍼니(주)
서비스플랫폼 Web Developer 경력,서울전체 ,"['경력 3~8년', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '인프라', 'AWS', 'Java']",(주)엑심베이
